39284	Restaurants Lounges Music Venues 
39285	Japanese Sushi Bars 
39286	American (New) Lounges 
39287	Sushi Bars Japanese 
39288	Lounges Dance Clubs 
39289	Lounges American (New) 
39290	American (Traditional) Sports Bars 
39291	Ice Cream & Frozen Yogurt Juice Bars & Smoothies 
39292	Pubs American (New) 
39293	Juice Bars & Smoothies Sandwiches 
39294	American (Traditional) Pubs 
39295	Japanese Sushi Bars 
39296	Delis Coffee & Tea Juice Bars & Smoothies 
39297	Restaurants Comedy Clubs 
39298	Music Venues American (New) 
39299	Lounges Music Venues Social Clubs 
39300	Sushi Bars Asian Fusion 
39301	Jazz & Blues American (Traditional) 
39302	Sports Bars Irish 
39303	Caribbean Dance Clubs 
39304	Sushi Bars Chinese 
39305	American (Traditional) Sports Bars 
39306	Dance Clubs Lounges 
39307	American (New) Lounges 
39308	Dance Clubs Venues & Event Spaces 
39309	Irish Pubs 
39310	Pizza Bars 
39311	American (New) Lounges 
39312	Bars American (Traditional) 
39313	American (New) Mexican Tapas Bars 
39314	American (New) Lounges 
39315	Japanese Sushi Bars 
39316	Dive Bars Pool Halls Delis 
39317	Bars Dance Clubs 
39318	American (New) Bars 
39319	Sushi Bars Japanese 
39320	Sushi Bars Japanese 
39321	Sports Bars American (New) 
39322	Sports Bars Dive Bars 
39323	Japanese Sushi Bars 
39324	Pubs Sports Bars Music Venues 
39325	Burgers Tapas Bars American (Traditional) 
39326	Japanese Sushi Bars 
39327	Bars Canadian (New) 
39328	Lounges Restaurants 
39329	Bars Canadian (New) 
39330	Lounges Canadian (New) 
39331	Japanese Sushi Bars 
39332	Middle Eastern Lounges 
39333	Dance Clubs Pubs Music Venues 
39334	Thai Japanese Sushi Bars 
39335	Tapas Bars Lounges 
39336	Pubs American (Traditional) 
39337	Sports Bars Music Venues Canadian (New) 
39338	Japanese Sushi Bars 
39339	Gastropubs Asian Fusion Canadian (New) 
39340	Bars Canadian (New) 
39341	Japanese Sushi Bars 
39342	Japanese Sushi Bars 
39343	Dance Clubs Lounges 
39344	Restaurants Bars 
39345	Japanese Sushi Bars 
39346	Pool Halls Casinos 
39347	Sushi Bars Japanese 
39348	Lounges Music Venues Dance Clubs 
39349	Lounges Tobacco Shops 
39350	Beer, Wine & Spirits Dive Bars 
39351	Indian Lounges 
39352	Asian Fusion Thai Sushi Bars 
39353	Bars Adult Entertainment 
39354	Music Venues Performing Arts 
39355	Sports Bars Burgers 
39356	Italian Bars Event Planning & Services 
39357	Pizza Bars Local Flavor 
39358	Japanese Sushi Bars 
39359	Restaurants Dance Clubs Pubs Lounges 
39360	Dive Bars Local Flavor Chicken Wings 
39361	Pizza Sandwiches Sports Bars 
39362	Sushi Bars Japanese 
39363	Japanese Sushi Bars Steakhouses 
39364	Tapas Bars Lounges 
39365	Japanese Sushi Bars 
39366	Pubs French Breweries 
39367	Pubs Sports Bars 
39368	Japanese Sushi Bars 
39369	Pubs American (Traditional) 
39370	Lounges Dance Clubs 
39371	Sushi Bars Japanese 
39372	Music Venues Dance Clubs 
39373	Lounges Karaoke Pubs 
39374	Japanese Sushi Bars 
39375	Sushi Bars Seafood 
39376	Sports Bars American (Traditional) 
39377	Music Venues Art Galleries 
39378	Karaoke Bars 
39379	Lounges American (New) 
39380	Lounges Latin American 
39381	Italian Lounges Dance Clubs 
39382	Restaurants Sports Bars 
39383	Sports Bars American (Traditional) 
39384	Art Galleries Lounges 
39385	Sports Bars American (Traditional) 
39386	Caribbean Sports Bars Music Venues 
39387	Coffee & Tea Convenience Stores Juice Bars & Smoothies 
39388	Japanese Sushi Bars 
39389	Japanese Sushi Bars 
39390	Seafood Bars 
39391	American (Traditional) Bars 
39392	Japanese Sushi Bars 
39393	Bars Restaurants 
39394	Bars Thai 
39395	Bars Seafood 
39396	Sports Bars Restaurants 
39397	Dive Bars Burgers 
39398	Coffee & Tea Music Venues Performing Arts Delis 
39399	Sports Bars Restaurants 
39400	Sports Bars American (New) 
39401	Japanese Sushi Bars 
39402	Pubs Irish 
39403	Dance Clubs Music Venues 
39404	Sports Bars Restaurants 
39405	Sushi Bars Japanese 
39406	Restaurants Pubs 
39407	Seafood Tapas Bars 
39408	Restaurants Juice Bars & Smoothies 
39409	Pubs Music Venues 
39410	Sushi Bars Japanese 
39411	Pubs Dive Bars American (Traditional) 
39412	Dive Bars Music Venues 
39413	Sushi Bars Japanese 
39414	Sushi Bars Japanese 
39415	Sushi Bars Japanese 
39416	Dance Clubs Lounges 
39417	Lounges Dance Clubs 
39418	Wine Bars Italian 
39419	Bars Steakhouses 
39420	American (New) Gastropubs 
39421	Japanese Sushi Bars Asian Fusion 
39422	Japanese Sushi Bars 
39423	Sushi Bars Seafood 
39424	American (New) Lounges 
39425	Lounges Italian 
39426	Sushi Bars Asian Fusion 
39427	Sushi Bars Japanese 
39428	Japanese Sushi Bars 
39429	Sushi Bars Japanese Thai 
39430	Jazz & Blues Bars 
39431	Japanese Sushi Bars 
39432	Sushi Bars Japanese 
39433	Gastropubs Burgers Bars 
39434	Bars Mexican 
39435	Sushi Bars Japanese Thai 
39436	Delis Bars 
39437	Sushi Bars Thai 
39438	Restaurants Pubs 
39439	Breakfast & Brunch Irish Pubs 
39440	Korean Sushi Bars 
39441	Performing Arts Music Venues 
39442	Sports Bars American (Traditional) 
39443	Tapas Bars Wine Bars 
39444	Restaurants Pubs Music Venues 
39445	Restaurants Pubs Breweries 
39446	Sushi Bars Food 
39447	Snooker & Pool Halls Bars Tex-Mex American 
39448	Japanese Sushi Bars 
39449	French Cafes Wine Bars 
39450	Brasseries Sports Bars 
39451	Brasseries Dive Bars Tobacconists 
39452	American (New) Clubs Bars 
39453	Modern European Lounges Cafes 
39454	Venues & Event Spaces Music Venues 
39455	British Burgers Pubs 
39456	Asian Fusion Sushi Bars 
39457	Juice Bars & Smoothies American (New) Burgers 
39458	Ice Cream & Frozen Yogurt Juice Bars & Smoothies 
39459	Sandwiches Pubs 
39460	American (Traditional) Bars 
39461	Performing Arts Cinema Music Venues 
39462	Irish Pubs American (New) 
39463	Coffee & Tea Dive Bars 
39464	Bars Music Venues 
39465	Southern Gastropubs 
39466	Bars Seafood Steakhouses 
39467	Music Venues Dive Bars 
39468	Asian Fusion Lounges 
39469	Community Service/Non-Profit Performing Arts Music Venues 
39470	Lounges Food 
39471	Vegan Juice Bars & Smoothies 
39472	American (New) Wine Bars Lounges 
39473	Bars American (New) 
39474	Desserts Ice Cream & Frozen Yogurt Juice Bars & Smoothies 
39475	Lounges American (Traditional) Breakfast & Brunch 
39476	Dive Bars Filipino 
39477	Bars Mexican 
39478	Coffee & Tea Music Venues 
39479	Bars American (New) 
39480	Barbeque Sports Bars 
39481	Bars Dance Clubs 
39482	Pizza Bars 
39483	Dance Clubs Bars 
39484	Italian Lounges 
39485	American (New) Bars 
39486	Wine Bars Tapas/Small Plates 
39487	Latin American Juice Bars & Smoothies 
39488	Dive Bars American (New) Seafood 
39489	Mediterranean Venues & Event Spaces Wine Bars 
39490	Dance Clubs Burgers American (Traditional) 
39491	Bars Cafes 
39492	Wine Bars Tapas Bars 
39493	Restaurants Pubs 
39494	Dance Clubs Champagne Bars 
39495	Bars Dance Clubs Venues & Event Spaces 
39496	Sushi Bars Japanese Asian Fusion 
39497	Pubs British 
39498	Japanese Korean Sushi Bars 
39499	Adult Entertainment Steakhouses 
39500	Sushi Bars Japanese 
39501	Music Venues Burgers 
39502	American (Traditional) Sports Bars 
39503	Sports Bars Tex-Mex 
39504	Local Flavor Pubs 
39505	Japanese Sushi Bars 
39506	Sushi Bars Chinese 
39507	Japanese Sushi Bars 
39508	Burgers Pubs 
39509	Sushi Bars Japanese 
39510	Lounges Dance Clubs 
39511	Dance Clubs Lounges 
39512	Restaurants Bars 
39513	Chicken Wings Sports Bars American (Traditional) 
39514	Dance Clubs Lounges 
39515	Sushi Bars Thai 
39516	Sports Bars American (Traditional) Chicken Wings 
39517	Beer, Wine & Spirits Sports Bars 
39518	Dance Clubs Lounges 
39519	Pubs American (Traditional) 
39520	Bars Dance Clubs Music Venues 
39521	Dance Clubs Mexican 
39522	American (Traditional) Bars 
39523	Spanish Tapas Bars Basque 
39524	Pizza Wine Bars 
39525	Sushi Bars Japanese 
39526	Pool Halls Sports Bars 
39527	Adult Entertainment Juice Bars & Smoothies 
39528	Japanese Sushi Bars Steakhouses 
39529	Japanese Sushi Bars 
39530	Sushi Bars Hawaiian 
39531	Sushi Bars Lounges 
39532	Mexican Bars 
39533	Pubs Sports Bars 
39534	Dance Clubs Lounges 
39535	Cinema Music Venues 
39536	Sports Bars Karaoke 
39537	Spanish Tapas Bars 
39538	Sports Bars Lounges Dive Bars 
39539	Pubs American (Traditional) 
39540	Lounges Dance Clubs 
39541	Bars Asian Fusion 
39542	Mediterranean Hookah Bars Caterers 
39543	American (New) Arts & Entertainment Comedy Clubs 
39544	Middle Eastern Mediterranean Hookah Bars 
39545	Steakhouses Lounges American (Traditional) 
39546	Hookah Bars Lounges 
39547	Sushi Bars Japanese 
39548	Sushi Bars Japanese 
39549	Lounges Steakhouses 
39550	Tapas Bars Latin American 
39551	American (New) Wine Bars 
39552	Japanese Sushi Bars 
39553	Wineries Wine Bars Beer, Wine & Spirits 
39554	Japanese Sushi Bars 
39555	American (Traditional) Beer, Wine & Spirits Bars 
39556	Bars American (New) 
39557	Sports Bars American (Traditional) 
39558	Bars American (Traditional) 
39559	American (New) Pubs 
39560	Barbeque Music Venues 
39561	Pubs American (New) Breweries 
39562	Restaurants Bars 
39563	Lounges Tapas/Small Plates 
39564	Gastropubs Jazz & Blues American (Traditional) 
39565	Seafood American (Traditional) Bars 
39566	Hookah Bars Lounges 
39567	Japanese Sushi Bars 
39568	Dive Bars Sports Bars 
39569	Mexican Juice Bars & Smoothies 
39570	Bars American (Traditional) 
39571	Bars Seafood American (Traditional) 
39572	Japanese Sushi Bars 
39573	Coffee & Tea Juice Bars & Smoothies 
39574	Diners Juice Bars & Smoothies 
39575	Bars American (Traditional) 
39576	Pizza Bars American (Traditional) 
39577	American (Traditional) Sports Bars Pizza 
39578	Sushi Bars Japanese 
39579	Sushi Bars Japanese 
39580	Sushi Bars Japanese 
39581	American (New) Lounges 
39582	Japanese Sushi Bars 
39583	Karaoke Lounges Sports Bars 
39584	Japanese Sushi Bars 
39585	Diners Pubs Music Venues 
39586	Bars American (Traditional) 
39587	Irish Pubs Music Venues 
39588	Japanese Sushi Bars 
39589	Sushi Bars Lounges 
39590	Sushi Bars Asian Fusion 
39591	Pubs Burgers Sandwiches 
39592	Thai Lounges 
39593	Gay Bars Sports Bars 
39594	American (New) Lounges 
39595	Gay Bars Dance Clubs 
39596	Italian Tapas Bars 
39597	Restaurants Gay Bars 
39598	Spanish Tapas Bars 
39599	Pizza Gay Bars 
39600	Gay Bars Dive Bars 
39601	Mexican Gay Bars Lounges 
39602	Sushi Bars Japanese 
39603	Chinese Bars 
39604	Bars Dance Clubs 
39605	Bars Hawaiian 
39606	Bars Mexican 
39607	Indian Lounges 
39608	Japanese Sushi Bars 
39609	Pizza Sports Bars 
39610	Bars American (Traditional) 
39611	Sushi Bars Japanese 
39612	Restaurants Bars Music Venues 
39613	Sports Bars Pizza 
39614	Pubs American (New) 
39615	Pubs Music Venues 
39616	Cajun/Creole Jazz & Blues Seafood 
39617	Pubs Music Venues Comedy Clubs 
39618	Cajun/Creole Pubs 
39619	Bars Gastropubs 
39620	Pubs Dance Clubs Gastropubs 
39621	Dance Clubs Bars 
39622	Breakfast & Brunch Tapas Bars Pubs 
39623	Spanish Dive Bars 
39624	Dive Bars Spanish Tapas Bars 
39625	Spanish Tapas Bars 
39626	Japanese Sushi Bars 
39627	Dive Bars Tapas Bars 
39628	Tapas/Small Plates Dive Bars 
39629	Dive Bars Spanish Tapas Bars 
39630	Music Venues Spanish 
39631	Adult Entertainment Buffets 
39632	Bars Breakfast & Brunch 
39633	Spanish Tapas Bars Mediterranean 
39634	Tapas Bars Wineries 
39635	Tapas/Small Plates Spanish Tapas Bars 
39636	Spanish Dive Bars Tapas Bars 
39637	Basque Lounges 
39638	Coffee & Tea Bakeries Tapas Bars 
39639	Champagne Bars Lounges Modern European 
39640	Tapas Bars Off Licence 
39641	Wine Bars Spanish Tapas Bars 
39642	Tapas/Small Plates Lounges 
39643	Bakeries Coffee & Tea Bars 
39644	Dive Bars Spanish 
39645	Cafes Pubs 
39646	Modern European Tapas Bars 
39647	Spanish Tapas Bars 
39648	Spanish Tapas Bars 
39649	Moroccan Tea Rooms Hookah Bars 
39650	Spanish Tapas Bars 
39651	Wine Bars Tapas Bars 
39652	Tapas/Small Plates Bars 
39653	Lounges Modern European Women's Clothing 
39654	Dive Bars Spanish Tapas Bars 
39655	Spanish Tapas Bars Tapas/Small Plates 
39656	Spanish Tapas Bars 
39657	Dive Bars Spanish 
39658	Bars Spanish Breakfast & Brunch 
39659	Spanish Tapas Bars Food 
39660	Tapas/Small Plates Dive Bars Tapas Bars 
39661	Spanish Tapas Bars 
39662	Tapas Bars Spanish 
39663	Wine Bars Local Flavour 
39664	Food Delivery Services Tapas Bars 
39665	Spanish Tapas Bars 
39666	Coffee & Tea Spanish Tapas Bars 
39667	Spanish Tapas Bars Breakfast & Brunch 
39668	Clubs Gay Bars 
39669	Tapas Bars Supermarkets 
39670	Wine Bars Tapas Bars 
39671	Breakfast & Brunch Tapas Bars 
39672	Spanish Tapas Bars 
39673	Dive Bars Tapas Bars 
39674	Spanish Tapas Bars 
39675	Spanish Dive Bars Tapas Bars 
39676	Dive Bars Spanish 
39677	Dive Bars Cafes Tapas Bars 
39678	Dive Bars Spanish Tapas Bars 
39679	Dive Bars Spanish Tapas Bars 
39680	Cafes Gay Bars Sandwiches 
39681	Japanese Sushi Bars 
39682	Coffee & Tea Tapas Bars 
39683	Spanish Tapas Bars 
39684	Spanish Dive Bars Tapas Bars 
39685	Tapas Bars Spanish 
39686	Coffee & Tea Juice Bars & Smoothies Dive Bars 
39687	Dive Bars Spanish Tapas Bars 
39688	Breakfast & Brunch Tapas Bars Sandwiches 
39689	Tapas Bars Spanish 
39690	Juice Bars & Smoothies Ice Cream & Frozen Yoghurt 
39691	Spanish Tapas/Small Plates Tapas Bars 
39692	Spanish Tapas Bars 
39693	Dive Bars Breakfast & Brunch 
39694	Dive Bars Spanish 
39695	Bars Tapas Bars 
39696	Spanish Tapas/Small Plates Tapas Bars 
39697	Cafes Tapas Bars 
39698	Tapas Bars Pubs 
39699	Gay Bars Pubs 
39700	Spanish Dive Bars Tapas/Small Plates 
39701	Seafood Tapas Bars 
39702	Creperies Coffee & Tea Tapas Bars 
39703	Gay Bars Spanish 
39704	Dive Bars Breakfast & Brunch Tapas Bars 
39705	Coffee & Tea Pubs 
39706	Tapas Bars Spanish 
39707	Pubs Sports Bars 
39708	Tapas Bars Dive Bars 
39709	Tapas Bars Off Licence 
39710	Irish Music Venues Pubs 
39711	Spanish Tapas Bars 
39712	Pubs Dive Bars 
39713	Art Galleries Jazz & Blues 
39714	Cafes Dive Bars Pubs 
39715	Dive Bars Tapas Bars 
39716	Spanish Tapas/Small Plates Tapas Bars 
39717	Dive Bars Tapas Bars 
39718	Desserts Lounges 
39719	Lounges Modern European 
39720	Tapas/Small Plates Dive Bars Spanish 
39721	Tapas Bars Wine Bars 
39722	Dive Bars Spanish 
39723	Spanish Tapas Bars 
39724	Japanese Sushi Bars 
39725	Spanish Tapas Bars 
39726	Tapas/Small Plates Spanish Tapas Bars 
39727	Cafes Pubs 
39728	Bars Cafes 
39729	Spanish Tapas Bars 
39730	Dive Bars Tapas Bars 
39731	Pubs Tapas Bars 
39732	Pubs Cafes 
39733	Hookah Bars Tea Rooms 
39734	Tapas Bars Spanish Dive Bars 
39735	Lounges Mediterranean Tapas/Small Plates 
39736	Spanish Tapas Bars 
39737	Cafes Tapas Bars 
39738	Tapas Bars Spanish 
39739	Spanish Tapas Bars 
39740	Tapas/Small Plates Spanish Tapas Bars 
39741	Off Licence Spanish Tapas Bars 
39742	Dive Bars Spanish Tapas Bars 
39743	Gay Bars Adult Entertainment 
39744	Dive Bars Spanish 
39745	Spanish Tapas/Small Plates Tapas Bars 
39746	Tapas/Small Plates Tapas Bars 
39747	Coffee & Tea Tapas/Small Plates Bars 
39748	Spanish Tapas Bars 
39749	Bars Tapas Bars 
39750	Cafes Breakfast & Brunch Tapas Bars 
39751	Tapas/Small Plates Tapas Bars 
39752	Juice Bars & Smoothies Health Food Vegetarian Coffee & Tea 
39753	Dive Bars Spanish Tapas Bars 
39754	Pubs Wine Bars 
39755	Wine Bars Tapas Bars 
39756	Spanish Tapas Bars Breakfast & Brunch 
39757	Spanish Bars Tapas/Small Plates 
39758	Seafood Tapas Bars Food Delivery Services 
39759	Dive Bars Breakfast & Brunch Tapas Bars 
39760	Basque Tapas Bars 
39761	Tapas/Small Plates Dive Bars Spanish 
39762	Pubs Lounges 
39763	Japanese Sushi Bars 
39764	Bars Spanish Breakfast & Brunch 
39765	Dive Bars Breakfast & Brunch 
39766	Spanish Tapas Bars 
39767	Bars Tapas Bars 
39768	Spanish Dive Bars Tapas/Small Plates 
39769	Bars Tapas Bars 
39770	Pubs Cafes Tapas Bars 
39771	Spanish Tapas Bars 
39772	Lounges Cafes 
39773	Restaurants Dive Bars 
39774	Middle Eastern Bars 
39775	Dive Bars Spanish 
39776	Art Galleries Tapas Bars 
39777	Spanish Tapas/Small Plates Tapas Bars 
39778	Breakfast & Brunch Tapas Bars 
39779	Tapas Bars Cafes Local Flavour 
39780	Spanish Tapas Bars 
39781	Tapas Bars Cafes Breakfast & Brunch 
39782	Tapas/Small Plates Tapas Bars 
39783	Dive Bars Spanish 
39784	Cafes Dive Bars Breakfast & Brunch 
39785	Spanish Tapas/Small Plates Tapas Bars 
39786	Cafes Pubs Lounges 
39787	Dive Bars Spanish Tapas Bars 
39788	Dive Bars Tapas Bars 
39789	Tapas/Small Plates Breakfast & Brunch Tapas Bars 
39790	Spanish Tapas Bars 
39791	Dive Bars Coffee & Tea Juice Bars & Smoothies 
39792	Tapas Bars Bars 
39793	Dive Bars Spanish Tapas Bars 
39794	Music Venues Tapas Bars 
39795	Dive Bars Breakfast & Brunch Tapas Bars 
39796	Clubs Jazz & Blues 
39797	Tapas Bars Supermarkets 
39798	Spanish Tapas Bars 
39799	Spanish Dive Bars Tapas Bars 
39800	Spanish Tapas Bars 
39801	Breakfast & Brunch Tapas Bars 
39802	Dive Bars Spanish 
39803	Spanish Wine Bars 
39804	Japanese Sushi Bars 
39805	Breakfast & Brunch Tapas Bars 
39806	Breakfast & Brunch Cafes Tapas Bars 
39807	Dive Bars Tapas Bars 
39808	Music Venues Lounges Gay Bars 
39809	Cafes Gay Bars Breakfast & Brunch 
39810	Specialty Food Tapas Bars 
39811	Mediterranean Off Licence Dive Bars 
39812	Vegetarian Sushi Bars 
39813	Japanese Sushi Bars 
39814	Juice Bars & Smoothies Lounges Mediterranean 
39815	Steakhouses Wine Bars 
39816	Dive Bars Burgers 
39817	Sushi Bars Japanese 
39818	Bars Music Venues 
39819	Japanese Sushi Bars 
39820	Lounges Dance Clubs 
39821	Japanese Steakhouses Sushi Bars 
39822	Pizza Bars 
39823	Irish Pubs American (Traditional) 
39824	Bakeries Sushi Bars Japanese 
39825	Wine Bars American (New) 
39826	Jazz & Blues American (Traditional) Ethiopian 
39827	Belgian Pubs American (Traditional) 
39828	Southern Lounges 
39829	Steakhouses Sports Bars American (Traditional) 
39830	American (New) Wine Bars 
39831	Japanese Sushi Bars 
39832	Wine Bars Mediterranean 
39833	Bars Steakhouses 
39834	Restaurants Bars 
39835	Burgers Sports Bars Pizza 
39836	Pizza Italian Sports Bars 
39837	Grocery American (New) Wine Bars 
39838	American (Traditional) Pubs 
39839	Italian Lounges 
39840	Bars Cafes 
39841	Dance Clubs Pubs 
39842	Bars Dance Clubs 
39843	Fast Food Juice Bars & Smoothies 
39844	Japanese Sushi Bars 
39845	Steakhouses Seafood Bars 
39846	British Pubs Beer, Wine & Spirits 
39847	Japanese Sushi Bars 
39848	Lounges Pizza 
39849	Dive Bars Pubs 
39850	Pool Halls Lounges 
39851	Latin American Bars 
39852	Sushi Bars Japanese 
39853	Tapas/Small Plates Wine Bars Sandwiches 
39854	Japanese Sushi Bars 
39855	Sushi Bars Japanese 
39856	American (New) Gastropubs 
39857	Gastropubs American (New) 
39858	Dance Clubs Bars 
39859	American (New) Breakfast & Brunch Bars 
39860	American (Traditional) Sports Bars 
39861	Lounges Hawaiian American (New) 
39862	Japanese Sushi Bars 
39863	Dance Clubs Middle Eastern 
39864	Ice Cream & Frozen Yogurt Juice Bars & Smoothies 
39865	Irish Pubs 
39866	Bars Specialty Food 
39867	Pubs Irish 
39868	Pubs Irish 
39869	Tapas/Small Plates Wine Bars 
39870	Japanese Sushi Bars 
39871	Bars American (Traditional) American (New) 
39872	Japanese Sushi Bars 
39873	Vegan Juice Bars & Smoothies Vegetarian Live/Raw Food 
39874	American (New) Karaoke 
39875	Sushi Bars Japanese 
39876	Coffee & Tea Karaoke 
39877	Sushi Bars Japanese 
39878	Party & Event Planning Lounges 
39879	Japanese Sushi Bars 
39880	Pubs Irish 
39881	Italian Jazz & Blues Lounges 
39882	Lounges American (New) 
39883	Moroccan Hookah Bars 
39884	Bars Mexican 
39885	Irish Pubs 
39886	Juice Bars & Smoothies Ice Cream & Frozen Yogurt Hawaiian 
39887	American (New) Seafood Bars 
39888	Bars American (Traditional) 
39889	Tapas Bars Mediterranean 
39890	Bars American (Traditional) 
39891	American (Traditional) Pubs 
39892	Performing Arts Music Venues 
39893	American (Traditional) Pubs 
39894	Japanese Sushi Bars 
39895	Japanese Sushi Bars 
39896	Sushi Bars Japanese 
39897	Sushi Bars Japanese Asian Fusion 
39898	Japanese Sushi Bars 
39899	Japanese Sushi Bars 
39900	Korean Bars 
39901	Restaurants Juice Bars & Smoothies 
39902	Japanese Sushi Bars 
39903	Sushi Bars Japanese 
39904	American (Traditional) Chicken Wings Sports Bars 
39905	Diners Tapas Bars 
39906	American (Traditional) Pubs 
39907	Sushi Bars Japanese 
39908	Pubs American (Traditional) 
39909	Sports Bars Delis 
39910	Wine Bars Seafood Steakhouses 
39911	American (New) Wine Bars 
39912	Italian Coffee & Tea Wine Bars 
39913	American (Traditional) Lounges 
39914	Italian Bars 
39915	American (New) Lounges 
39916	Latin American Lounges Tapas Bars 
39917	American (New) Wine Bars 
39918	Pubs Sandwiches 
39919	American (Traditional) Bars 
39920	Bars American (New) 
39921	Bars Barbeque 
39922	American (New) Tapas Bars 
39923	Sushi Bars Seafood 
39924	Bars American (Traditional) 
39925	Restaurants Lounges 
39926	Lounges American (New) 
39927	Irish Pubs 
39928	American (Traditional) Bars 
39929	American (New) Lounges Seafood 
39930	Dance Clubs Dive Bars 
39931	American (New) Wine Bars 
39932	Lounges French 
39933	Lounges American (Traditional) 
39934	Chicken Wings Bars American (Traditional) 
39935	Chicken Wings Pubs American (Traditional) 
39936	American (Traditional) Pubs 
39937	German Pubs 
39938	Sushi Bars Japanese 
39939	American (Traditional) Karaoke Bars 
39940	Irish Pubs Seafood 
39941	Chinese Sushi Bars Thai 
39942	Japanese Sushi Bars 
39943	Bars American (New) 
39944	Bars American (Traditional) 
39945	Bars Mexican 
39946	Chinese Sushi Bars Thai 
39947	Sushi Bars Thai Chinese 
39948	Sushi Bars Japanese 
39949	American (New) Lounges 
39950	Bars American (New) 
39951	American (New) Burgers Pubs 
39952	Comedy Clubs Music Venues Casinos 
39953	Gay Bars Dance Clubs 
39954	Pubs Breweries 
39955	Restaurants Music Venues Lounges 
39956	Japanese Steakhouses Sushi Bars 
39957	Sports Bars Burgers American (Traditional) 
39958	Music Venues Dive Bars 
39959	Sushi Bars Thai 
39960	Sports Bars Restaurants 
39961	Pubs Irish 
39962	Barbeque Breakfast & Brunch Music Venues 
39963	Music Venues Pubs 
39964	Bars Breweries 
39965	Bars Music Venues 
39966	Pubs Irish 
39967	Jazz & Blues Bars American (New) 
39968	Wine Bars American (New) 
39969	Sushi Bars Japanese 
39970	Lounges Greek Mediterranean 
39971	Dance Clubs Bars 
39972	Pubs American (New) 
39973	Bars American (Traditional) 
39974	Bars American (Traditional) 
39975	Italian Sports Bars 
39976	Karaoke Lounges 
39977	Mediterranean Lounges 
39978	Adult Entertainment Bars 
39979	Restaurants Sports Bars 
39980	Sushi Bars Music Venues 
39981	Japanese Sushi Bars Asian Fusion 
39982	Japanese Sushi Bars 
39983	Japanese Sushi Bars 
39984	Japanese Sushi Bars 
39985	Sushi Bars Japanese 
39986	Japanese Sushi Bars 
39987	Pizza Italian Wine Bars 
39988	Bars American (Traditional) 
39989	Sushi Bars Steakhouses Japanese 
39990	Japanese Sushi Bars 
39991	Art Galleries Jazz & Blues 
39992	Lounges Asian Fusion 
39993	Sushi Bars Japanese 
39994	British Pubs 
39995	Sports Bars Mexican 
39996	Sushi Bars Korean Japanese 
39997	Restaurants Lounges 
39998	Live/Raw Food Juice Bars & Smoothies Fruits & Veggies 
39999	Tapas Bars Spanish 
40000	Tapas Bars Wine Bars 
40001	American (Traditional) Karaoke 
40002	Coffee & Tea Breakfast & Brunch Lounges 
40003	Lounges American (Traditional) 
40004	Vegetarian Juice Bars & Smoothies 
40005	American (New) Pubs Sandwiches 
40006	Bars Music Venues 
40007	Bars Caribbean 
40008	Chicken Wings Sports Bars American (Traditional) 
40009	Sports Bars Burgers Sandwiches 
40010	Cajun/Creole Lounges 
40011	Restaurants Bars 
40012	Bars Food Delivery Services 
40013	Bars American (New) 
40014	Japanese Sushi Bars 
40015	Bars Delis 
40016	Bars Music Venues 
40017	American (New) Pubs 
40018	Adult Entertainment Lounges 
40019	Lounges Tapas Bars 
40020	Japanese Sushi Bars 
40021	Japanese Sushi Bars 
40022	Sushi Bars Japanese 
40023	Japanese Asian Fusion Sushi Bars 
40024	Sports Bars Lounges American (Traditional) 
40025	Pubs Breweries 
40026	Social Clubs Adult Entertainment Local Flavor 
40027	Japanese Sushi Bars 
40028	Performing Arts Music Venues 
40029	Bars Local Flavor 
40030	Bars Caribbean 
40031	Bars American (Traditional) 
40032	Chicken Wings Sports Bars 
40033	Pubs American (New) 
40034	Spanish Tapas Bars 
40035	Pool Halls Breweries 
40036	Pubs Breweries American (Traditional) 
40037	Pubs Irish 
40038	Bars American (New) 
40039	Pubs American (New) 
40040	Bars Restaurants 
40041	Southern Bars Sandwiches 
40042	Pubs American (New) 
40043	Sports Bars Chicken Wings 
40044	Mediterranean Bars Pizza 
40045	Breweries Bars 
40046	Comedy Clubs Performing Arts 
40047	Pubs Irish 
40048	Sushi Bars Japanese 
40049	Bars American (Traditional) 
40050	American (Traditional) Pubs 
40051	Bars Scandinavian 
40052	Diners Bars 
40053	Pubs Irish 
40054	Pizza Sports Bars 
40055	Bars Karaoke American (New) 
40056	Juice Bars & Smoothies Bakeries Sandwiches 
40057	Sushi Bars Japanese 
40058	Bars Art Galleries DJs 
40059	Lounges American (New) 
40060	Wine Bars American (New) 
40061	French Wine Bars 
40062	Sushi Bars Korean Buffets 
40063	Italian Pizza Sports Bars 
40064	Tapas Bars Jazz & Blues Gastropubs 
40065	Sports Bars American (Traditional) 
40066	Japanese Sushi Bars 
40067	American (Traditional) Pizza Sports Bars 
40068	Restaurants Bars 
40069	American (Traditional) Karaoke 
40070	Wine Bars Local Flavor 
40071	Dance Clubs Lounges 
40072	Food Stands Juice Bars & Smoothies 
40073	Sushi Bars Japanese 
40074	Lounges Dance Clubs 
40075	Hookah Bars Egyptian Moroccan 
40076	Bars Dance Clubs 
40077	Sports Bars American (New) 
40078	Sports Bars American (Traditional) 
40079	Vietnamese Lounges 
40080	Japanese Sushi Bars 
40081	Moroccan Mediterranean Hookah Bars 
